order_detail_id,order_id,product_id,quantity,discount,customer_id,order_date,region,payment_method,product_name,category,subcategory,price,cost,customer_name,email,city,state,country,gross_sales,discount_amount,revenue,cost_amount,profit
1803,1125,45,5,5.0,560,2025-08-12,South,Debit Card,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Neha Joshi,customer560@example.com,Warangal,Telangana,India,200.0,10.0,190.0,150.0,40.0
1804,1125,56,1,10.0,560,2025-08-12,South,Debit Card,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Neha Joshi,customer560@example.com,Warangal,Telangana,India,4550.0,455.0,4095.0,2480.0,1615.0
1805,1126,47,1,0.0,2,2025-03-31,East,Credit Card,Standard Printer Paper,Office Supplies,Paper,900.0,550.0,Ananya Gupta,customer2@example.com,Kolkata,West Bengal,India,900.0,0.0,900.0,550.0,350.0
1806,1126,51,2,10.0,2,2025-03-31,East,Credit Card,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Ananya Gupta,customer2@example.com,Kolkata,West Bengal,India,2720.0,272.0,2448.0,1520.0,928.0
1807,1126,16,3,15.0,2,2025-03-31,East,Credit Card,Basic Tablet,Electronics,Mobiles,18350.0,14200.0,Ananya Gupta,customer2@example.com,Kolkata,West Bengal,India,55050.0,8257.5,46792.5,42600.0,4192.5
1808,1127,52,1,10.0,285,2025-08-18,West,Debit Card,Basic Backpack,Accessories,Bags,2860.0,1810.0,Meera Naidu,customer285@example.com,Jodhpur,Rajasthan,India,2860.0,286.0,2574.0,1810.0,764.0
1809,1127,56,1,0.0,285,2025-08-18,West,Debit Card,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Meera Naidu,customer285@example.com,Jodhpur,Rajasthan,India,4550.0,0.0,4550.0,2480.0,2070.0
1810,1128,60,1,20.0,583,2026-05-08,West,UPI,Pro External SSD,Electronics,Storage,6490.0,3510.0,Arjun Mishra,customer583@example.com,Vadodara,Gujarat,India,6490.0,1298.0,5192.0,3510.0,1682.0
1811,1128,1,1,5.0,583,2026-05-08,West,UPI,Basic Laptop,Electronics,Computers,46100.0,33920.0,Arjun Mishra,customer583@example.com,Vadodara,Gujarat,India,46100.0,2305.0,43795.0,33920.0,9875.0
1812,1128,3,1,10.0,583,2026-05-08,West,UPI,Pro Laptop,Electronics,Computers,51630.0,38010.0,Arjun Mishra,customer583@example.com,Vadodara,Gujarat,India,51630.0,5163.0,46467.0,38010.0,8457.0
1813,1129,14,2,10.0,636,2025-11-15,South,Cash on Delivery,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Kavya Joshi,customer636@example.com,Madurai,Tamil Nadu,India,54960.0,5496.0,49464.0,32860.0,16604.0
1814,1129,31,1,0.0,636,2025-11-15,South,Cash on Delivery,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Kavya Joshi,customer636@example.com,Madurai,Tamil Nadu,India,8540.0,0.0,8540.0,5360.0,3180.0
1815,1130,23,1,10.0,583,2025-08-10,West,Credit Card,Standard Mouse,Accessories,Computer Accessories,2320.0,1120.0,Arjun Mishra,customer583@example.com,Vadodara,Gujarat,India,2320.0,232.0,2088.0,1120.0,968.0
1816,1131,52,2,5.0,816,2026-05-24,East,Debit Card,Basic Backpack,Accessories,Bags,2860.0,1810.0,Aarav Reddy,customer816@example.com,Gaya,Bihar,India,5720.0,286.0,5434.0,3620.0,1814.0
1817,1131,26,2,0.0,816,2026-05-24,East,Debit Card,Standard Webcam,Accessories,Computer Accessories,7230.0,5460.0,Aarav Reddy,customer816@example.com,Gaya,Bihar,India,14460.0,0.0,14460.0,10920.0,3540.0
1818,1131,49,2,0.0,816,2026-05-24,East,Debit Card,Basic Calculator,Office Supplies,Stationery,2390.0,1340.0,Aarav Reddy,customer816@example.com,Gaya,Bihar,India,4780.0,0.0,4780.0,2680.0,2100.0
1819,1131,24,1,5.0,816,2026-05-24,East,Debit Card,Pro Mouse,Accessories,Computer Accessories,2550.0,1280.0,Aarav Reddy,customer816@example.com,Gaya,Bihar,India,2550.0,127.5,2422.5,1280.0,1142.5
1820,1132,50,1,0.0,576,2026-06-01,South,UPI,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Vivaan Rao,customer576@example.com,Kochi,Kerala,India,460.0,0.0,460.0,330.0,130.0
1821,1133,31,3,5.0,231,2024-10-07,East,Credit Card,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Meera Chowdhury,customer231@example.com,Patna,Bihar,India,25620.0,1281.0,24339.0,16080.0,8259.0
1822,1133,21,2,15.0,231,2024-10-07,East,Credit Card,Pro Keyboard,Accessories,Computer Accessories,2940.0,1810.0,Meera Chowdhury,customer231@example.com,Patna,Bihar,India,5880.0,882.0,4998.0,3620.0,1378.0
1823,1133,44,2,5.0,231,2024-10-07,East,Credit Card,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Meera Chowdhury,customer231@example.com,Patna,Bihar,India,260.0,13.0,247.0,160.0,87.0
1824,1134,46,1,20.0,570,2026-05-10,West,UPI,Basic Printer Paper,Office Supplies,Paper,770.0,360.0,Arjun Verma,customer570@example.com,Surat,Gujarat,India,770.0,154.0,616.0,360.0,256.0
1825,1134,35,3,0.0,570,2026-05-10,West,UPI,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Arjun Verma,customer570@example.com,Surat,Gujarat,India,104970.0,0.0,104970.0,50970.0,54000.0
1826,1135,36,1,5.0,899,2025-06-04,North,UPI,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Aditya Joshi,customer899@example.com,Faridabad,Haryana,India,29870.0,1493.5,28376.5,15610.0,12766.5
1827,1135,59,1,10.0,899,2025-06-04,North,UPI,Standard External SSD,Electronics,Storage,16910.0,13510.0,Aditya Joshi,customer899@example.com,Faridabad,Haryana,India,16910.0,1691.0,15219.0,13510.0,1709.0
1828,1135,19,2,20.0,899,2025-06-04,North,UPI,Basic Keyboard,Accessories,Computer Accessories,3670.0,1820.0,Aditya Joshi,customer899@example.com,Faridabad,Haryana,India,7340.0,1468.0,5872.0,3640.0,2232.0
1829,1136,55,1,15.0,676,2024-08-01,South,Credit Card,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Sanjay Rao,customer676@example.com,Chennai,Tamil Nadu,India,2260.0,339.0,1921.0,1590.0,331.0
1830,1136,36,1,0.0,676,2024-08-01,South,Credit Card,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Sanjay Rao,customer676@example.com,Chennai,Tamil Nadu,India,29870.0,0.0,29870.0,15610.0,14260.0
1831,1137,45,2,15.0,745,2024-06-22,South,Credit Card,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Praveen Mishra,customer745@example.com,Vijayawada,Andhra Pradesh,India,80.0,12.0,68.0,60.0,8.0
1832,1137,23,2,0.0,745,2024-06-22,South,Credit Card,Standard Mouse,Accessories,Computer Accessories,2320.0,1120.0,Praveen Mishra,customer745@example.com,Vijayawada,Andhra Pradesh,India,4640.0,0.0,4640.0,2240.0,2400.0
1833,1138,15,2,10.0,775,2025-05-15,South,UPI,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Neha Naidu,customer775@example.com,Tirupati,Andhra Pradesh,India,16240.0,1624.0,14616.0,7880.0,6736.0
1834,1139,9,1,0.0,272,2024-02-18,East,Cash on Delivery,Pro Monitor,Electronics,Computers,11750.0,8800.0,Kavya Patel,customer272@example.com,Gaya,Bihar,India,11750.0,0.0,11750.0,8800.0,2950.0
1835,1139,50,1,15.0,272,2024-02-18,East,Cash on Delivery,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Kavya Patel,customer272@example.com,Gaya,Bihar,India,460.0,69.0,391.0,330.0,61.0
1836,1140,2,2,0.0,438,2024-02-01,East,Debit Card,Standard Laptop,Electronics,Computers,66030.0,42660.0,Meera Patel,customer438@example.com,Durgapur,West Bengal,India,132060.0,0.0,132060.0,85320.0,46740.0
1837,1140,38,1,10.0,438,2024-02-01,East,Debit Card,Standard Bookshelf,Furniture,Storage Furniture,7510.0,4240.0,Meera Patel,customer438@example.com,Durgapur,West Bengal,India,7510.0,751.0,6759.0,4240.0,2519.0
1838,1141,44,1,10.0,377,2026-02-15,South,Credit Card,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Divya Patel,customer377@example.com,Chennai,Tamil Nadu,India,130.0,13.0,117.0,80.0,37.0
1839,1142,39,1,15.0,704,2024-03-28,East,Net Banking,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Sneha Kumar,customer704@example.com,Cuttack,Odisha,India,14890.0,2233.5,12656.5,9110.0,3546.5
1840,1143,59,1,15.0,3,2024-12-02,South,UPI,Standard External SSD,Electronics,Storage,16910.0,13510.0,Rohit Das,customer3@example.com,Mangaluru,Karnataka,India,16910.0,2536.5,14373.5,13510.0,863.5
1841,1143,50,2,5.0,3,2024-12-02,South,UPI,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Rohit Das,customer3@example.com,Mangaluru,Karnataka,India,920.0,46.0,874.0,660.0,214.0
1842,1144,6,1,10.0,746,2026-07-05,North,Debit Card,Pro Smartphone,Electronics,Mobiles,44590.0,25980.0,Meera Gupta,customer746@example.com,New Delhi,Delhi,India,44590.0,4459.0,40131.0,25980.0,14151.0
1843,1144,60,2,0.0,746,2026-07-05,North,Debit Card,Pro External SSD,Electronics,Storage,6490.0,3510.0,Meera Gupta,customer746@example.com,New Delhi,Delhi,India,12980.0,0.0,12980.0,7020.0,5960.0
1844,1145,59,2,10.0,209,2024-12-11,South,UPI,Standard External SSD,Electronics,Storage,16910.0,13510.0,Meera Nair,customer209@example.com,Vijayawada,Andhra Pradesh,India,33820.0,3382.0,30438.0,27020.0,3418.0
1845,1145,34,1,5.0,209,2024-12-11,South,UPI,Basic Office Desk,Furniture,Office Furniture,11630.0,7610.0,Meera Nair,customer209@example.com,Vijayawada,Andhra Pradesh,India,11630.0,581.5,11048.5,7610.0,3438.5
1846,1145,4,1,5.0,209,2024-12-11,South,UPI,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Meera Nair,customer209@example.com,Vijayawada,Andhra Pradesh,India,14820.0,741.0,14079.0,10940.0,3139.0
1847,1146,10,1,15.0,817,2024-05-06,North,Credit Card,Basic Headphones,Electronics,Audio,10030.0,7470.0,Meera Iyer,customer817@example.com,Gurugram,Haryana,India,10030.0,1504.5,8525.5,7470.0,1055.5
1848,1147,59,4,5.0,552,2024-03-22,West,UPI,Standard External SSD,Electronics,Storage,16910.0,13510.0,Isha Joshi,customer552@example.com,Jodhpur,Rajasthan,India,67640.0,3382.0,64258.0,54040.0,10218.0
1849,1148,16,3,10.0,991,2026-06-10,North,UPI,Basic Tablet,Electronics,Mobiles,18350.0,14200.0,Sneha Chowdhury,customer991@example.com,Lucknow,Uttar Pradesh,India,55050.0,5505.0,49545.0,42600.0,6945.0
1850,1149,25,5,5.0,259,2024-03-21,East,Debit Card,Basic Webcam,Accessories,Computer Accessories,1440.0,1140.0,Anjali Chowdhury,customer259@example.com,Patna,Bihar,India,7200.0,360.0,6840.0,5700.0,1140.0
1851,1149,39,2,5.0,259,2024-03-21,East,Debit Card,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Anjali Chowdhury,customer259@example.com,Patna,Bihar,India,29780.0,1489.0,28291.0,18220.0,10071.0
1852,1150,28,2,10.0,907,2024-06-19,West,Cash on Delivery,Basic USB Drive,Accessories,Storage,1170.0,630.0,Vivaan Kumar,customer907@example.com,Udaipur,Rajasthan,India,2340.0,234.0,2106.0,1260.0,846.0
1853,1150,37,4,10.0,907,2024-06-19,West,Cash on Delivery,Basic Bookshelf,Furniture,Storage Furniture,14740.0,10420.0,Vivaan Kumar,customer907@example.com,Udaipur,Rajasthan,India,58960.0,5896.0,53064.0,41680.0,11384.0
1854,1151,10,2,15.0,971,2024-02-22,West,Credit Card,Basic Headphones,Electronics,Audio,10030.0,7470.0,Priya Gupta,customer971@example.com,Jaipur,Rajasthan,India,20060.0,3009.0,17051.0,14940.0,2111.0
1855,1151,1,2,0.0,971,2024-02-22,West,Credit Card,Basic Laptop,Electronics,Computers,46100.0,33920.0,Priya Gupta,customer971@example.com,Jaipur,Rajasthan,India,92200.0,0.0,92200.0,67840.0,24360.0
1856,1152,15,1,0.0,109,2026-05-22,South,Debit Card,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Vivaan Das,customer109@example.com,Tirupati,Andhra Pradesh,India,8120.0,0.0,8120.0,3940.0,4180.0
1857,1152,17,3,10.0,109,2026-05-22,South,Debit Card,Standard Tablet,Electronics,Mobiles,26570.0,15630.0,Vivaan Das,customer109@example.com,Tirupati,Andhra Pradesh,India,79710.0,7971.0,71739.0,46890.0,24849.0
1858,1153,51,2,5.0,403,2025-05-25,North,UPI,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Pooja Reddy,customer403@example.com,Faridabad,Haryana,India,2720.0,136.0,2584.0,1520.0,1064.0
1859,1153,59,1,15.0,403,2025-05-25,North,UPI,Standard External SSD,Electronics,Storage,16910.0,13510.0,Pooja Reddy,customer403@example.com,Faridabad,Haryana,India,16910.0,2536.5,14373.5,13510.0,863.5
1860,1153,52,2,0.0,403,2025-05-25,North,UPI,Basic Backpack,Accessories,Bags,2860.0,1810.0,Pooja Reddy,customer403@example.com,Faridabad,Haryana,India,5720.0,0.0,5720.0,3620.0,2100.0
1861,1154,50,3,15.0,8,2026-07-19,North,Net Banking,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Aarav Joshi,customer8@example.com,Noida,Uttar Pradesh,India,1380.0,207.0,1173.0,990.0,183.0
1862,1154,55,1,20.0,8,2026-07-19,North,Net Banking,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Aarav Joshi,customer8@example.com,Noida,Uttar Pradesh,India,2260.0,452.0,1808.0,1590.0,218.0
1863,1154,23,1,0.0,8,2026-07-19,North,Net Banking,Standard Mouse,Accessories,Computer Accessories,2320.0,1120.0,Aarav Joshi,customer8@example.com,Noida,Uttar Pradesh,India,2320.0,0.0,2320.0,1120.0,1200.0
1864,1155,52,1,5.0,643,2024-12-02,East,UPI,Basic Backpack,Accessories,Bags,2860.0,1810.0,Neha Reddy,customer643@example.com,Bhubaneswar,Odisha,India,2860.0,143.0,2717.0,1810.0,907.0
1865,1155,40,3,0.0,643,2024-12-02,East,UPI,Basic Notebook,Office Supplies,Stationery,380.0,190.0,Neha Reddy,customer643@example.com,Bhubaneswar,Odisha,India,1140.0,0.0,1140.0,570.0,570.0
1866,1155,53,3,15.0,643,2024-12-02,East,UPI,Standard Backpack,Accessories,Bags,3160.0,1910.0,Neha Reddy,customer643@example.com,Bhubaneswar,Odisha,India,9480.0,1422.0,8058.0,5730.0,2328.0
1867,1156,3,3,0.0,176,2026-06-20,West,UPI,Pro Laptop,Electronics,Computers,51630.0,38010.0,Rahul Kumar,customer176@example.com,Ahmedabad,Gujarat,India,154890.0,0.0,154890.0,114030.0,40860.0
1868,1157,8,1,10.0,915,2024-12-28,East,Debit Card,Standard Monitor,Electronics,Computers,37290.0,24560.0,Aditya Joshi,customer915@example.com,Kolkata,West Bengal,India,37290.0,3729.0,33561.0,24560.0,9001.0
1869,1158,13,3,20.0,357,2024-02-17,South,UPI,Basic Printer,Electronics,Office Tech,27360.0,14070.0,Sanjay Sharma,customer357@example.com,Coimbatore,Tamil Nadu,India,82080.0,16416.0,65664.0,42210.0,23454.0
1870,1159,21,2,10.0,479,2026-07-22,South,Net Banking,Pro Keyboard,Accessories,Computer Accessories,2940.0,1810.0,Rahul Das,customer479@example.com,Warangal,Telangana,India,5880.0,588.0,5292.0,3620.0,1672.0
1871,1160,21,1,5.0,624,2024-04-08,West,Debit Card,Pro Keyboard,Accessories,Computer Accessories,2940.0,1810.0,Sneha Nair,customer624@example.com,Vadodara,Gujarat,India,2940.0,147.0,2793.0,1810.0,983.0
1872,1161,16,1,15.0,428,2025-02-17,South,Credit Card,Basic Tablet,Electronics,Mobiles,18350.0,14200.0,Praveen Rao,customer428@example.com,Guntur,Andhra Pradesh,India,18350.0,2752.5,15597.5,14200.0,1397.5
1873,1161,51,1,5.0,428,2025-02-17,South,Credit Card,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Praveen Rao,customer428@example.com,Guntur,Andhra Pradesh,India,1360.0,68.0,1292.0,760.0,532.0
1874,1161,21,1,0.0,428,2025-02-17,South,Credit Card,Pro Keyboard,Accessories,Computer Accessories,2940.0,1810.0,Praveen Rao,customer428@example.com,Guntur,Andhra Pradesh,India,2940.0,0.0,2940.0,1810.0,1130.0
1875,1162,14,4,0.0,442,2025-05-29,North,UPI,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Vivaan Naidu,customer442@example.com,Amritsar,Punjab,India,109920.0,0.0,109920.0,65720.0,44200.0
1876,1163,20,4,20.0,23,2025-03-02,West,Credit Card,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Divya Chowdhury,customer23@example.com,Jodhpur,Rajasthan,India,23720.0,4744.0,18976.0,13400.0,5576.0
1877,1164,7,2,15.0,933,2025-10-07,North,Debit Card,Basic Monitor,Electronics,Computers,8250.0,5920.0,Sanjay Patel,customer933@example.com,Ludhiana,Punjab,India,16500.0,2475.0,14025.0,11840.0,2185.0
1878,1165,1,1,5.0,111,2024-12-12,East,Wallet,Basic Laptop,Electronics,Computers,46100.0,33920.0,Divya Rao,customer111@example.com,Durgapur,West Bengal,India,46100.0,2305.0,43795.0,33920.0,9875.0
1879,1166,13,5,10.0,143,2024-02-29,South,Credit Card,Basic Printer,Electronics,Office Tech,27360.0,14070.0,Praveen Das,customer143@example.com,Mysuru,Karnataka,India,136800.0,13680.0,123120.0,70350.0,52770.0
1880,1166,19,2,0.0,143,2024-02-29,South,Credit Card,Basic Keyboard,Accessories,Computer Accessories,3670.0,1820.0,Praveen Das,customer143@example.com,Mysuru,Karnataka,India,7340.0,0.0,7340.0,3640.0,3700.0
1881,1167,48,1,0.0,730,2025-03-24,North,UPI,Pro Printer Paper,Office Supplies,Paper,280.0,220.0,Anjali Patel,customer730@example.com,Faridabad,Haryana,India,280.0,0.0,280.0,220.0,60.0
1882,1167,47,1,0.0,730,2025-03-24,North,UPI,Standard Printer Paper,Office Supplies,Paper,900.0,550.0,Anjali Patel,customer730@example.com,Faridabad,Haryana,India,900.0,0.0,900.0,550.0,350.0
1883,1167,55,1,5.0,730,2025-03-24,North,UPI,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Anjali Patel,customer730@example.com,Faridabad,Haryana,India,2260.0,113.0,2147.0,1590.0,557.0
1884,1168,7,3,5.0,501,2026-06-17,South,Cash on Delivery,Basic Monitor,Electronics,Computers,8250.0,5920.0,Kavya Naidu,customer501@example.com,Kochi,Kerala,India,24750.0,1237.5,23512.5,17760.0,5752.5
1885,1168,33,1,5.0,501,2026-06-17,South,Cash on Delivery,Pro Office Chair,Furniture,Office Furniture,21610.0,13690.0,Kavya Naidu,customer501@example.com,Kochi,Kerala,India,21610.0,1080.5,20529.5,13690.0,6839.5
1886,1169,45,1,10.0,786,2026-05-06,West,Net Banking,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Aditya Chowdhury,customer786@example.com,Nagpur,Maharashtra,India,40.0,4.0,36.0,30.0,6.0
1887,1170,24,3,20.0,215,2024-01-11,South,Cash on Delivery,Pro Mouse,Accessories,Computer Accessories,2550.0,1280.0,Aarav Verma,customer215@example.com,Visakhapatnam,Andhra Pradesh,India,7650.0,1530.0,6120.0,3840.0,2280.0
1888,1171,7,3,10.0,281,2025-12-14,South,Wallet,Basic Monitor,Electronics,Computers,8250.0,5920.0,Sanjay Rao,customer281@example.com,Mangaluru,Karnataka,India,24750.0,2475.0,22275.0,17760.0,4515.0
1889,1171,19,1,5.0,281,2025-12-14,South,Wallet,Basic Keyboard,Accessories,Computer Accessories,3670.0,1820.0,Sanjay Rao,customer281@example.com,Mangaluru,Karnataka,India,3670.0,183.5,3486.5,1820.0,1666.5
1890,1172,47,1,5.0,635,2026-02-23,South,UPI,Standard Printer Paper,Office Supplies,Paper,900.0,550.0,Priya Singh,customer635@example.com,Hyderabad,Telangana,India,900.0,45.0,855.0,550.0,305.0
1891,1173,8,1,20.0,49,2025-09-04,North,Wallet,Standard Monitor,Electronics,Computers,37290.0,24560.0,Kiran Joshi,customer49@example.com,Faridabad,Haryana,India,37290.0,7458.0,29832.0,24560.0,5272.0
1892,1174,37,1,15.0,431,2025-08-22,East,Debit Card,Basic Bookshelf,Furniture,Storage Furniture,14740.0,10420.0,Isha Chowdhury,customer431@example.com,Cuttack,Odisha,India,14740.0,2211.0,12529.0,10420.0,2109.0
1893,1174,14,1,10.0,431,2025-08-22,East,Debit Card,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Isha Chowdhury,customer431@example.com,Cuttack,Odisha,India,27480.0,2748.0,24732.0,16430.0,8302.0
1894,1175,9,1,10.0,301,2024-11-29,North,UPI,Pro Monitor,Electronics,Computers,11750.0,8800.0,Rahul Naidu,customer301@example.com,Faridabad,Haryana,India,11750.0,1175.0,10575.0,8800.0,1775.0
1895,1175,52,1,5.0,301,2024-11-29,North,UPI,Basic Backpack,Accessories,Bags,2860.0,1810.0,Rahul Naidu,customer301@example.com,Faridabad,Haryana,India,2860.0,143.0,2717.0,1810.0,907.0
1896,1176,32,3,0.0,783,2025-09-22,North,UPI,Standard Office Chair,Furniture,Office Furniture,18550.0,9870.0,Kavya Patel,customer783@example.com,Ludhiana,Punjab,India,55650.0,0.0,55650.0,29610.0,26040.0
1897,1177,52,1,15.0,961,2024-06-14,North,Debit Card,Basic Backpack,Accessories,Bags,2860.0,1810.0,Ananya Patel,customer961@example.com,Gurugram,Haryana,India,2860.0,429.0,2431.0,1810.0,621.0
1898,1178,28,1,0.0,687,2024-04-05,South,Credit Card,Basic USB Drive,Accessories,Storage,1170.0,630.0,Divya Joshi,customer687@example.com,Tirupati,Andhra Pradesh,India,1170.0,0.0,1170.0,630.0,540.0
1899,1178,29,1,0.0,687,2024-04-05,South,Credit Card,Standard USB Drive,Accessories,Storage,4260.0,2300.0,Divya Joshi,customer687@example.com,Tirupati,Andhra Pradesh,India,4260.0,0.0,4260.0,2300.0,1960.0
1900,1179,44,1,5.0,813,2024-05-16,North,Credit Card,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Priya Naidu,customer813@example.com,Noida,Uttar Pradesh,India,130.0,6.5,123.5,80.0,43.5
1901,1180,13,1,5.0,441,2025-02-26,South,Wallet,Basic Printer,Electronics,Office Tech,27360.0,14070.0,Vivaan Rao,customer441@example.com,Mysuru,Karnataka,India,27360.0,1368.0,25992.0,14070.0,11922.0
1902,1180,35,1,10.0,441,2025-02-26,South,Wallet,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Vivaan Rao,customer441@example.com,Mysuru,Karnataka,India,34990.0,3499.0,31491.0,16990.0,14501.0
1903,1180,20,1,5.0,441,2025-02-26,South,Wallet,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Vivaan Rao,customer441@example.com,Mysuru,Karnataka,India,5930.0,296.5,5633.5,3350.0,2283.5
1904,1180,39,3,10.0,441,2025-02-26,South,Wallet,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Vivaan Rao,customer441@example.com,Mysuru,Karnataka,India,44670.0,4467.0,40203.0,27330.0,12873.0
1905,1181,42,3,5.0,831,2026-02-23,South,Net Banking,Pro Notebook,Office Supplies,Stationery,460.0,220.0,Praveen Singh,customer831@example.com,Coimbatore,Tamil Nadu,India,1380.0,69.0,1311.0,660.0,651.0
1906,1182,17,1,15.0,840,2025-07-28,East,UPI,Standard Tablet,Electronics,Mobiles,26570.0,15630.0,Praveen Verma,customer840@example.com,Gaya,Bihar,India,26570.0,3985.5,22584.5,15630.0,6954.5
1907,1182,34,1,5.0,840,2025-07-28,East,UPI,Basic Office Desk,Furniture,Office Furniture,11630.0,7610.0,Praveen Verma,customer840@example.com,Gaya,Bihar,India,11630.0,581.5,11048.5,7610.0,3438.5
1908,1183,13,2,5.0,740,2025-04-19,South,UPI,Basic Printer,Electronics,Office Tech,27360.0,14070.0,Arjun Sharma,customer740@example.com,Bengaluru,Karnataka,India,54720.0,2736.0,51984.0,28140.0,23844.0
